madb_id,medium,duplicated,id,title,suffix,ruby,started_year,started_month,started_day,ended_year,ended_month,ended_day,broadcast,author,original_title,madb_uri,official_uri,memo
ANS008038300,TV,,yp3zeAqf4E2,はなかっぱ,第2期,ハナカッパ,2011,3,28,2011,12,1,-,-,,http://mediaarts-db.jp/an/anime_series/18118,,
ANS001009400,TV,,3QhP5QYLTkQ,ともだち8にん,,トモダチハチニン,2011,3,28,2013,11,18,NHK教育,-,,http://mediaarts-db.jp/an/anime_series/14649,,
ANS000913500,TV,,hDv7FkfLpoj,パッコロリン,,パッコロリン,2011,3,28,,,,NHK Eテレ,-,,http://mediaarts-db.jp/an/anime_series/14432,,
ANS008036900,TV,,UoYUUZ3Z74b,おべとも学園,第4期,オベトモガクエン,2011,3,29,2012,3,27,-,-,,http://mediaarts-db.jp/an/anime_series/18104,,
ANS001061600,OVA,,G9xny8AVdvd,ナナとカオル,,ナナトカオル,2011,3,29,,,,販売元/白泉社,甘詰留太,,http://mediaarts-db.jp/an/anime_series/15311,,
ANS001046000,OVA,,GJbpuAMf6fQ,フリージング OVA はじけちゃう!ドキドキトラブル❤フリージング,,フリージング オーブイエー ハジケチャウ ドキドキトラブル フリージング,2011,3,30,,,,販売元/メディアファクトリー,林達永、金光鉉,,http://mediaarts-db.jp/an/anime_series/15127,,
ANS001054000,OVA,,FibaoU4iooR,祝福のカンパネラ OVA,,シュクフクノカンパネラ オーブイエー,2011,3,30,,,,販売元/メディアファクトリー,ういんどみる,,http://mediaarts-db.jp/an/anime_series/15225,,
ANS008046000,TV,,ViBFGJQ2u9h,100分 de 名著,,ヒャップン デ メイチョ,2011,3,30,2012,10,24,-,-,,http://mediaarts-db.jp/an/anime_series/18194,,
ANS001059200,OVA,,x58FPGe8gwv,怪物王女 地獄に道連れ! ケルベロッテちゃん❤,,カイブツオウジョ ジュウヨン ジゴクニミチヅレ ケルベロッテチャン,2011,3,,,,,販売元/講談社,光永康則（講談社「月刊少年シリウス」連載）,,http://mediaarts-db.jp/an/anime_series/15280,,
ANS001061400,OVA,,kk3dC6S5wW7,ショコラの魔法,,ショコラノマホウ,2011,3,,,,,販売元/小学館,みづほ梨乃,,http://mediaarts-db.jp/an/anime_series/15307,,
ANS008097300,TV,,Ru7vBYntEdc,みんなのうた「ピースフル!」,,ミンナノウタ ピースフル,2011,4,1,,,,NHK,-,,http://mediaarts-db.jp/an/anime_series/18706,,
ANS008037700,TV,,iz4a8KTfNT9,だじゃれ パラパラ,,ダジャレ パラパラ,2011,4,1,,,,-,-,,http://mediaarts-db.jp/an/anime_series/18112,,
ANS000910800,TV,,wftFFAJfHCQ,X-MEN,,エックスメン,2011,4,1,2011,6,24,アニマックス,マーベル・コミックス(原作)、ウォーレン・エリス(ストーリー),,http://mediaarts-db.jp/an/anime_series/14375,,
ANS001009000,TV,,Bb5wHszo8n5,デュエル・マスターズ ビクトリー,,デュエルマスターズビクトリー,2011,4,2,2012,3,31,テレビ東京系列,WOtC 松本しげのぶ,,http://mediaarts-db.jp/an/anime_series/14643,,
ANS008036800,TV,,ehy4uTytuHn,うごくえほん,第1期,ウゴクエホン,2011,4,2,,,,-,-,,http://mediaarts-db.jp/an/anime_series/18103,,
ANS008038700,TV,,ehHmEm4WgLH,ペンギンの問題 DX,,ペンギンノモンダイ デラックス,2011,4,2,2011,9,24,-,-,,http://mediaarts-db.jp/an/anime_series/18122,,
ANS001012800,TV,,PnHLNY8PM77,マイクロストーリー,,マイクロストーリー,2011,4,2,2012,3,23,NHK教育,アーサー・ビナード(脚本),,http://mediaarts-db.jp/an/anime_series/14697,,
ANS001071200,TV,,bCwKVrf8rZ7,ハム太郎でちゅ,,ハムタロウデチュ,2011,4,2,2012,3,31,テレビ東京系列,河井リツ子,,http://mediaarts-db.jp/an/anime_series/15450,,
ANS001001100,TV,,ntLststNkpo,DOG DAYS,,ドッグ デイズ,2011,4,2,2011,6,25,TOKYO MX/とちぎテレビ/群馬テレビ/チバテレビ/tvk/テレ玉/毎日放送/中部日本放送/BS11/ANIPLUS,都築真紀,,http://mediaarts-db.jp/an/anime_series/14539,,
ANS008037800,TV,,ErR4nVyjEWK,デジモン クロスウォーズ 悪のデスジェネラルと七つの王国,,デジモン クロスウォーズ アクノデスジェネラルトナナツノオウコク,2011,4,3,2011,9,25,-,-,,http://mediaarts-db.jp/an/anime_series/18113,,
ANS008038100,TV,,jU343wtrEDw,爆丸 バトルブローラーズ ガンダリアンインベーダーズ,,バクガン バトルブローラーズ ガンダリアンインベーダーズ,2011,4,3,2012,1,29,-,-,,http://mediaarts-db.jp/an/anime_series/18116,,
ANS001003400,TV,,CXAwe5bAGPS,Suzy's Zoo だいすき! ウィッツィー,,スージーズ ズー ダイスキ ウィッツィー,2011,4,3,2011,9,18,TBSテレビ、TBSチャンネル,スージー・スパッフォード,,http://mediaarts-db.jp/an/anime_series/14567,,
ANS001013800,TV,,Dpwb3mRBo2r,メタルファイト ベイブレード 4D,,メタルファイト ベイブレード フォーディー,2011,4,3,2012,4,1,テレビ東京、テレビ北海道、テレビ愛知、テレビ大阪、テレビせとうち、TVQ九州放送、奈良テレビ、岩手朝日テレビ、鹿児島放送、AT-X、福島放送、熊本朝日放送、新潟テレビ21、長野朝日放送、山形テレビ、東日本放送、テレビ静岡、キッズステーション,足立たかふみ,,http://mediaarts-db.jp/an/anime_series/14714,,
ANS001003700,TV,,4jCNcX623Dk,TIGER ＆ BUNNY,,タイガー アンド バニー,2011,4,3,2011,9,18,毎日放送（MBS）、TOKYO MX、BS11、Ustream、バンダイチャンネル、アニマックス、三重テレビ（MTV）,サンライズ,,http://mediaarts-db.jp/an/anime_series/14574,,
ANS001009600,TV,,fidBQoPVz7Y,トリコ,TV,トリコ,2011,4,3,2014,3,30,フジテレビ、北海道文化放送、岩手めんこいテレビ、仙台放送、さくらんぼテレビ、新潟総合テレビ、長野放送、テレビ静岡、石川テレビ、東海テレビ、岡山放送、テレビ新広島、テレビ西日本、サガテレビ、高知さんさんテレビ、富山テレビ、関西テレビ、秋田テレビ、山陰中央テレビ、テレビくまもと、福井テレビ、テレビ長崎、テレビ愛媛、テレビ宮崎、沖縄テレビ、鹿児島テレビ、フジテレビTWO,島袋光年,,http://mediaarts-db.jp/an/anime_series/14653,,
ANS001018800,TV,,qg8RptfcmYe,日常,,ニチジョウ,2011,4,3,2011,9,25,テレビ愛知、ニコニコチャンネル、チバテレビ、テレ玉、KBS京都、tvk、テレビ新広島、サンテレビ、TOKYO MX、北陸放送、群馬テレビ、福井放送、TVQ九州放送、テレビせとうち、テレビ北海道、東北放送、チューリップテレビ,あらゐけいいち,,http://mediaarts-db.jp/an/anime_series/14794,,
ANS001015500,TV,,cjGXVyRSc8M,額縁をくぐって物語の中へ,シリーズ,ガクブチヲクグッテモノガタリノナカヘ,2011,4,4,2012,3,23,NHK BSプレミアム,-,,http://mediaarts-db.jp/an/anime_series/14736,,
ANS001001000,TV,,pLtUiE7QFgJ,ファイアボール チャーミング,,ファイアボール チャーミング,2011,4,4,2011,6,20,TOKYO MX/サンテレビ/BSジャパン/ディズニー・チャンネル,-,,http://mediaarts-db.jp/an/anime_series/14537,,
ANS001009100,TV,,DPxvHyFYfiV,テレビまんが 昭和物語,,テレビマンガ ショウワモノガタリ,2011,4,4,2011,7,11,サンテレビ、チバテレビ、tvk、テレ玉、三重テレビ、KBS京都、BS11,-,,http://mediaarts-db.jp/an/anime_series/14645,,
ANS001015000,TV,,VQaMKaNjRcq,俺たちに翼はない,,オレタチニツバサハナイ,2011,4,4,2011,6,20,チバテレビ、AT-X、TOKYO MX、テレ玉、サンテレビ、ぎふチャン、三重テレビ、バンダイチャンネル、ニコニコチャンネル,Navel,,http://mediaarts-db.jp/an/anime_series/14730,,
ANS001011500,TV,,rzQfMjAc4WY,フジログ,第1期,フジログ,2011,4,4,2011,6,27,テレビ埼玉、サンテレビ、北海道テレビ、KBS京都、テレビ神奈川、とちぎテレビ、キッズステーション,-,,http://mediaarts-db.jp/an/anime_series/14678,,
ANS001016000,TV,,8UtjocUoaWi,銀魂',,ギンタマ,2011,4,4,2012,3,26,テレビ東京、テレビ北海道、テレビ愛知、テレビ大阪、テレビせとうち、TVQ九州放送、AT-X、キッズステーション、びわ湖放送、奈良テレビ、テレビ和歌山,空知英秋,,http://mediaarts-db.jp/an/anime_series/14745,,
ANS001018200,TV,,SZCv6iFRqy4,戦国 乙女 “桃色パラドックス”,,センゴクオトメ モモイロパラドックス,2011,4,5,2011,6,28,テレビ東京、テレビ北海道、テレビせとうち、TVQ九州放送、テレビ愛知、AT-X、テレビ大阪、ニコニコチャンネル,平和 (ＣＲ戦国乙女より),,http://mediaarts-db.jp/an/anime_series/14784,,
ANS001018600,TV,,MEG9ca3kpiV,殿といっしょ ～眼帯の野望～,,トノトイッショ ガンタイノヤボウ,2011,4,5,2011,6,21,読売テレビ、TOKYO MX、中京テレビ、アニマックス,大羽快,,http://mediaarts-db.jp/an/anime_series/14790,,
ANS001015200,TV,,GbJdUmCth3J,花咲く いろは,,ハナサクイロハ,2011,4,5,2011,9,27,TOKYO MX、テレ玉、チバテレ、北日本放送、読売テレビ、中京テレビ、キッズステーション、テレビ金沢、射水ケーブルネットワーク、ケーブルテレビ富山、高岡ケーブルネットワーク、TSTとなみ、NICE TV、みらーれTV、あさがおテレビ、金沢ケーブルテレビネット、テレビ小松、輪島CATV、福井ケーブルテレビ、さかいケーブルテレビ、Net3、ニコニコ生放送、ニコニコチャンネル,Ｐ.Ａ. ＷＯＲＫＳ,,http://mediaarts-db.jp/an/anime_series/14732,,
ANS001011000,TV,,uyRrC3em9BG,ひめ チェン! おとぎちっくアイドル リルぷりっ,のりスタ版,ヒメ チェン オトギチックアイドル リルプリッ,2011,4,6,2012,1,18,テレビ東京系列,ＳＳＪ,,http://mediaarts-db.jp/an/anime_series/14669,,
ANS001056900,OVA,,6Nxcp3vPTUj,戦国BASARA弐 其の七 未放送第13 話,,センゴクバサラニ ソノナナ ミホウソウダイジュウサンワ,2011,4,6,,,,販売元/ポニーキャニオン,CAPCOM（「戦国BASARA」シリーズ）,,http://mediaarts-db.jp/an/anime_series/15261,,
ANS001015700,TV,,HbttzQDR2yj,逆境無頼 カイジ 破戒録篇,,ギャッキョウブライ カイジ ハカイロクヘン,2011,4,6,2011,9,28,読売テレビ,福本伸行,,http://mediaarts-db.jp/an/anime_series/14740,,
ANS001004000,TV,,8MyyNuGegsm,アスタロッテのおもちゃ!,,アスタロッテノオモチャ,2011,4,6,2011,6,22,チバテレビ、tvk、サンテレビ、テレ玉、TOKYO MX、KBS京都、テレビ愛知、ニコニコチャンネル、バンダイチャンネル、AT-X、とちぎテレビ,葉賀ユイ,[ロッテのおもちゃ!],http://mediaarts-db.jp/an/anime_series/14579,,
ANS008038200,TV,,a5Rn5QK3baa,はっぴ～カッピ,,ハッピーカッピ,2011,4,6,2011,10,5,-,-,,http://mediaarts-db.jp/an/anime_series/18117,,
ANS001003300,TV,,n6he6td7Sws,Steins;Gate,,シュタインズ ゲート,2011,4,6,2011,9,14,テレ玉、サンテレビ、チバテレ、テレビ愛知、ニコニコチャンネル、TOKYO MX、tvk、AT-X、北陸放送,5pb.、Nitroplus,,http://mediaarts-db.jp/an/anime_series/14565,,
ANS001000100,TV,,LKBLgj6KzfM,30歳の保健体育,,サンジュッサイノホケンタイイク,2011,4,7,2011,6,23,TOKYO MX/BS11/ニコニコチャンネル/AT-X/バンダイチャンネル,一迅社,[30歳の保健体育],http://mediaarts-db.jp/an/anime_series/14521,,
ANS001003200,TV,,R9CdKwGLB7f,SKET DANCE,,スケット ダンス,2011,4,7,2012,9,27,テレビ東京、テレビ北海道、テレビ愛知、テレビ大阪、テレビせとうち、TVQ九州放送、AT-X、キッズステーション,篠原健太,,http://mediaarts-db.jp/an/anime_series/14563,,
ANS001012000,TV,,b6DdvXFhJSJ,へうげもの,,ヘウゲモノ,2011,4,7,2012,1,26,NHK BSプレミアム、NHK総合テレビジョン,山田芳裕,,http://mediaarts-db.jp/an/anime_series/14687,,
ANS001000300,TV,,Fv2vMNE6P9f,Aチャンネル A-CHANNEL THE ANIMATION,,エーチャンネル エーチャンネル ジ アニメーション,2011,4,8,2011,6,24,毎日放送/TBSテレビ/中部日本放送/アニマックス/ニコニコチャンネル/ShowTime,黒田ｂｂ,,http://mediaarts-db.jp/an/anime_series/14525,,
ANS001007600,TV,,YpNcnYMBZbL,そふ てにっ SOFTENNI! the ANIMATION,,ソフ テニッ ジ アニメーション,2011,4,8,2011,6,24,TOKYO MX、AT-X、チバテレビ、テレビ愛知、テレ玉、サンテレビ、ニコニコチャンネル、tvk、ShowTime,あづち 涼,,http://mediaarts-db.jp/an/anime_series/14622,,
ANS001001200,TV,,k93V2nLmYUM,Droronえん魔くん メ～ラめら,,ドロロン エンマクン メーラメラ,2011,4,8,2011,6,24,毎日放送/TBSテレビ/テレビ愛知/AT-X/TVQ九州放送/ニコニコチャンネル/バンダイチャンネル,永井 豪,,http://mediaarts-db.jp/an/anime_series/14541,,
ANS001006800,TVスペシャル,,QqeCoJD8q8u,けんぷファー für die Liebe,,ケンプファー フュアディリーヴェ,2011,4,8,2011,4,8,TBSテレビ、サンテレビ、KBS京都、中部日本放送、BS-TBS,築地俊彦(原作)、せんむ(原作イラスト),,http://mediaarts-db.jp/an/anime_series/14612,,
ANS001011900,TV,,SrFCLhWix6C,プリティー リズム オーロラドリーム,,プリティー リズム オーロラドリーム,2011,4,9,2012,3,31,テレビ東京系列、BS-J,原作／タカラトミー・シンソフィア,,http://mediaarts-db.jp/an/anime_series/14684,,
ANS001007200,TV,,MwoLL2Mn9bD,ジュエルペット サンシャイン,,ジュエルペット サンシャイン,2011,4,9,2012,3,31,テレビ東京、テレビ大阪、テレビせとうち、TVQ九州放送、テレビ北海道、テレビ愛知、奈良テレビ、びわ湖放送、テレビ和歌山,サンリオ・セガトイズ,,http://mediaarts-db.jp/an/anime_series/14616,,
ANS001017600,TV,,EvRGP8jFfKS,世界一初恋,,セカイイチハツコイ,2011,4,9,2011,6,25,テレ玉、ぎふチャン、チバテレビ、サンテレビ、KBS京都、三重テレビ、TOKYO MX、tvk、TVQ九州放送、AT-X,中村春菊,,http://mediaarts-db.jp/an/anime_series/14774,,
ANS001021300,劇場,,xpB8ZgWXzqA,Xi AVANT,,クロッシィアバン,2011,4,9,,,,Production I.G配給,神山健治,,http://mediaarts-db.jp/an/anime_series/14834,,
ANS001014300,TV,,kHp356XZqvD,よんでますよ、 アザゼル さん。,,ヨンデマスヨ アザゼルサン,2011,4,10,2011,7,3,-,久保保久（講談社「イブニング」連載）,,http://mediaarts-db.jp/an/anime_series/14722,,
ANS001014500,TV,,UHrhZUbfnHr,リングにかけろ 1 世界大会編,,リングニカケロ ワン セカイタイカイヘン,2011,4,10,2011,6,12,アニマックスPPVプレミア、スカパー!・スカチャン,車田正美,,http://mediaarts-db.jp/an/anime_series/14724,,
ANS001000200,TV,,FgP9RudEiMd,47都道府犬,,ヨンジュウナナトドウフケン,2011,4,10,,,,テレビ愛知/AT-X,NiPo,,http://mediaarts-db.jp/an/anime_series/14523,,
ANS001019400,TV,,NMmNSUpgRTs,変ゼミ,TV,ヘンゼミ,2011,4,10,2011,7,3,AT-X、BS11、TOKYO MX、毎日放送、ニコニコチャンネル、バンダイチャンネル,ＴＡＧＲＯ,,http://mediaarts-db.jp/an/anime_series/14802,,
ANS000914400,TV,,4cAWvM7KAoF,遊☆戯☆王 ZEXAL,,ユウギオウ ゼアル,2011,4,11,2012,9,24,テレビ東京系列（テレビ北海道・テレビ愛知・テレビ大阪・テレビせとうち・TVQ九州放送）、BSジャパン,高橋和希 スタジオ・ダイス（週刊少年ジャンプ）,,http://mediaarts-db.jp/an/anime_series/14443,,
ANS001017800,TV,,AXSLFWJsjxK,星空へ架かる橋,,ホシゾラヘ カカルハシ,2011,4,11,2011,6,27,AT-X、チバテレビ、テレビ愛知、TOKYO MX、テレ玉、サンテレビ、バンダイチャンネル、ニコニコチャンネル,feng,,http://mediaarts-db.jp/an/anime_series/14778,,
ANS008037300,TV,,62E56MrmxUX,神のみぞ知るセカイⅡ,,カミノミゾシルセカイツー,2011,4,12,2011,6,28,-,-,,http://mediaarts-db.jp/an/anime_series/18108,,
ANS001017900,TV,,u5G79Q9mom4,聖痕のクェイサーⅡ,,セイコンノ クェイサーツー,2011,4,12,2011,6,28,TOKYO MX、アニメワン、チバテレビ、アニメワン、AT-X,吉野弘幸、佐藤健悦,,http://mediaarts-db.jp/an/anime_series/14780,,
ANS001016700,TV,,ixxrkrWTE4P,週刊シマコー,,シュウカン シマコー,2011,4,12,2011,6,21,日本テレビ、読売テレビ、福岡放送,弘兼憲史 「島耕作シリーズ」より,,http://mediaarts-db.jp/an/anime_series/14757,,
ANS001010300,TV,,QEhygczzMCd,ハトのおよめさん ハトよめ,,ハトノオヨメサン ハトヨメ,2011,4,13,2011,8,31,日本テレビ、読売テレビ、福岡放送,ハグキ,,http://mediaarts-db.jp/an/anime_series/14663,,
ANS001012700,TV,,i3V3beJ88TP,ほんとに あった! 霊媒先生,,ホントニアッタ レイバイセンセイ,2011,4,13,2011,9,14,日本テレビ、読売テレビ、福岡放送,松本ひで吉,,http://mediaarts-db.jp/an/anime_series/14695,,
ANS001016500,TV,,wUqNXbPnsXU,汐留 ケ～ブル テレビ,,シオドメ ケーブル テレビ,2011,4,13,2011,9,14,日本テレビ、読売テレビ、福岡放送,日本テレビ(原案),,http://mediaarts-db.jp/an/anime_series/14753,,
ANS001016300,TV,,r9hW827MLPj,元気!! 江古田ちゃん,,ゲンキ エコダチャン,2011,4,13,2011,9,14,日本テレビ、読売テレビ、福岡放送,瀧波ユカリ 『臨死!! 江古田ちゃん』,,http://mediaarts-db.jp/an/anime_series/14751,,
ANS001011100,TV,,iNz59zvp8jX,プ～ ねこ,,プー ネコ,2011,4,13,2011,6,22,日本テレビ、読売テレビ、福岡放送,北道正幸,,http://mediaarts-db.jp/an/anime_series/14672,,
ANS001013300,TV,,m3UyLSGuRd3,まりあ†ほりっく あらいぶ,,マリア ホリック アライブ,2011,4,14,2011,6,30,AT-X、TOKYO MX他UHF、ShowTimeなど,遠藤海成,,http://mediaarts-db.jp/an/anime_series/14707,,
ANS001061700,OVA,,24WKzUnuJ77,フェアリーテイル「ようこそ フェアリーヒルズ!!」,単行本第26巻特装版付属,フェアリーテイル ヨウコソ フェアリーヒルズ,2011,4,15,,,,販売元/講談社,真島ヒロ,,http://mediaarts-db.jp/an/anime_series/15313,,
ANS001004300,TV,,uPNph8ESrKT,あの日見た花の名前を僕達はまだ 知らない。,TV,アノヒミタ ハナノナマエヲ ボクタチハマダ シラナイ,2011,4,15,2011,6,24,フジテレビ、関西テレビ、東海テレビ、BSフジ、テレビ熊本、北海道文化放送、フジテレビTWO,超平和バスターズ,,http://mediaarts-db.jp/an/anime_series/14583,,
ANS001000600,TV,,hsaJtVhvmSg,C THE MEMORY OF SOUL AND POSSIBILITY CONTROL,,シー ザ マネー オブ ソウル アンド ポッシビリティ コントロール,2011,4,15,2011,6,24,フジテレビ/関西テレビ/東海テレビ/さくらんぼテレビ/BSフジ/フジテレビTWO,-,,http://mediaarts-db.jp/an/anime_series/14531,,
ANS001007500,TV,,fTF9B3RWFaW,ソッキ～ズ フロンティアクエスト,,ソッキーズ フロンティアクエスト,2011,4,15,2012,2,24,NHK教育,安達元一,,http://mediaarts-db.jp/an/anime_series/14620,,
ANS001018700,TV,,QKd8TYLrv32,電波女と青春男,,デンパオンナト セイシュンオトコ,2011,4,15,2011,7,1,TBSテレビ、中部日本放送、毎日放送、BS-TBS、AT-X,入間人間,,http://mediaarts-db.jp/an/anime_series/14792,,
ANS001019300,TV,,twxRE8eeZY8,緋弾のアリア,,ヒダンノアリア,2011,4,15,2011,7,1,TBSテレビ、中部日本放送、毎日放送、南日本放送、BS-TBS、AT-X、ショウタイム、メディモ!、PlayStation＆＃174;Store、GyaO!ストア、DMM.com、ニコニコ動画、バンダイチャンネル、BIGLOBE、アニメワン、ビデオマーケット、ムービーゲート、アニメモビ、アニメイトTV,赤松中学,,http://mediaarts-db.jp/an/anime_series/14800,,
ANS001023000,劇場,,3QqbFkykcFV,映画 クレヨンしんちゃん 嵐を呼ぶ 黄金のスパイ大作戦,,エイガ クレヨンシンチャン アラシヲヨブ オウゴンノスパイダイサクセン,2011,4,16,,,,東宝,臼井儀人,,http://mediaarts-db.jp/an/anime_series/14864,,
ANS001058400,OVA,,aVURkRHYRoJ,名探偵コナン 沈黙の15分 新潟～東京 おみやげ狂騒曲,,メイタンテイコナン チンモクノクォーター ニイガタ トウキョウ オミヤゲカプリチオ,2011,4,16,,,,発売元/小学館,青山剛昌,[名探偵コナン],http://mediaarts-db.jp/an/anime_series/15278,,
ANS001026000,劇場,,qd4RdyTbkvC,名探偵コナン 沈黙の15分,,メイタンテイコナン チンモクノクォーター,2011,4,16,,,,東宝配給,青山剛昌,[名探偵コナン],http://mediaarts-db.jp/an/anime_series/14904,,
ANS001008800,TV,,BSVBmtoSWyS,デッドマン・ ワンダーランド,,デッドマン ワンダーランド,2011,4,17,2011,7,3,tvk、岐阜放送、TVQ九州放送、サンテレビ、テレ玉、TOKYO MX、三重テレビ、チバテレビ、BS日テレ、ムービーゲート、ニコニコチャンネル、AT-X,片岡人生、近藤一馬,,http://mediaarts-db.jp/an/anime_series/14641,,
ANS000909500,TV,,D7NFMuTTHX5,青の祓魔師,,アオノエクソシスト,2011,4,17,2011,10,2,MBS・TBS系全国ネット,加藤和恵,[青の祓魔師],http://mediaarts-db.jp/an/anime_series/14367,,
ANS001005600,TV,,LTYxooAKKLM,おはよう忍者隊 ガッチャマン,,オハヨウニンジャタイ ガッチャマン,2011,4,18,2013,8,23,日本テレビ（NTV）、青森放送（RAB）、テレビ岩手（TVI）、ミヤギテレビ（MMT）、秋田放送（ABS）、山形放送（YBC）、福島中央テレビ（FCT）、山梨放送（YBS）、テレビ新潟（TeNY）、テレビ信州（TSB）、静岡第一テレビ（SDT）、北日本放送（KNB）、テレビ金沢（KTK）、福井放送（FBC）、中京テレビ（CTV）、日本海テレビ（NKT）、広島テレビ（HTV）、山口放送（KRY）、四国放送（JRT）、西日本放送（RNC）、南海放送（RNB）、高知放送（RKC）、福岡放送（FBS）、長崎国際テレビ（NIB）、くまもと県民テレビ（KKT）、テレビ大分（TOS）、鹿児島読売テレビ（KYT）,竜の子プロダクション,,http://mediaarts-db.jp/an/anime_series/14598,,
ANS001035700,OVA,,itz8csJvbtv,装甲騎兵ボトムズ 孤影再び,,ソウコウキヘイボトムズ コエイフタタビ,2011,4,22,,,,バンダイビジュアル,矢立肇、高橋良輔,,http://mediaarts-db.jp/an/anime_series/15015,,
ANS001013900,TV,,qQMECg7uEx9,もしドラ もし高校野球の女子マネージャーが ドラッカーの『マネジメント』を読んだら,,モシドラ モシコウコウヤキュウノジョシマネージャーガドラッカーノ マネジメント ヲヨンダラ,2011,4,25,2011,5,6,NHK総合、キッズステーション、NHK Eテレ,岩崎夏海,,http://mediaarts-db.jp/an/anime_series/14716,,
ANS001059400,OVA,,2w7iUNUxPCg,学園黙示録 HIGHSCHOOL OF THE DEAD ACT♂♀ Drifters of the dead,,ガクエンモクシロク ハイスクール オブ ザ デッド アクト ドリフターズ オブ ザ デッド,2011,4,26,,,,販売元/富士見書房,佐藤大輔,,http://mediaarts-db.jp/an/anime_series/15283,,
ANS001029500,OVA,,bdCchzKz3FK,ちいさなあなたへ ～Someday～,,チイサナ アナタヘ サムデイ,2011,4,27,,,,販売元/ポニーキャニオン,「Someday」 文：アリスン・マギー、絵：ピーター・レイノルズ,,http://mediaarts-db.jp/an/anime_series/14944,,
ANS001029400,OVA,,BWsyogBXfA5,SEX PISTOLS vol.2,,セックス ピストルズ ボリューム ツー,2011,4,27,,,,販売元/フロンティアワークス,寿たらこ,,http://mediaarts-db.jp/an/anime_series/14941,,
ANS001033800,OVA,,JEXQssRGXw5,ピチ高野球部,,ピチコウヤキュウブ,2011,4,27,,,,販売元/ソニー・ピクチャーズエンタテインメント,-,,http://mediaarts-db.jp/an/anime_series/14995,,
ANS001040000,OVA,,CkXLT58eyEw,アマガミSS 橘美也編,,アマガミ エスエス タチバナ ミヤヘン,2011,4,29,,,,ポニーキャニオン,エンターブレイン,[アマガミ],http://mediaarts-db.jp/an/anime_series/15053,,
ANS001033200,OVA,,dy2fU3UtHGg,バカ昔ばなし,,バカ ムカシバナシ,2011,4,29,,,,発売/ティー・オーエンタテインメント、販売/TOブックス,-,,http://mediaarts-db.jp/an/anime_series/14987,,
ANS001025800,劇場,,LyDnQxPvkHu,豆富小僧,,トウフコゾウ,2011,4,29,,,,ワーナー・ブラザース映画配給,京極夏彦 『豆腐小僧双六道中ふりだし』,,http://mediaarts-db.jp/an/anime_series/14900,,
ANS001023500,劇場,,9CgiP9Av6pF,鬼神伝,,オニガミデン,2011,4,29,,,,ソニー・ピクチャーズ エンタテインメント配給,高田崇史,,http://mediaarts-db.jp/an/anime_series/14874,,
ANS001114100,OVA,,Ks64jjPQSRQ,侵略!イカ娘 ミニイカ娘 ショートストーリー その1,,シンリャク イカムスメ ミニイカムスメ ショートストーリー,2011,5,3,,,,ポニーキャニオン,安部真弘,[侵略! イカ娘 The invader comes from the bottom of the sea!],http://mediaarts-db.jp/an/anime_series/15524,,円盤5巻収録映像特典
ANS000912200,TV,,JzsGuu3HRV7,イナズマイレブン GO,,イナズマイレブンゴー,2011,5,4,2012,4,11,テレビ東京,レベルファイブ,,http://mediaarts-db.jp/an/anime_series/14414,,
ANS000909100,劇場,ダブり,y7zaC83oxyj,星を追う子ども,ダブり,ホシヲオウコドモ,2011,5,7,,,,メディアファクトリー/コミックス・ウェーブ・フィルム,新海誠,,http://mediaarts-db.jp/an/anime_series/14359,,
ANS001025600,劇場,,wnu2Dsk68Pg,星を追う子ども,,ホシヲオウコドモ,2011,5,7,,,,メディアファクトリー、コミックス・ウェーブ・フィルム配給,新海 誠,,http://mediaarts-db.jp/an/anime_series/14898,,
ANS001049900,OVA,,uMGWa4duAqb,会長はメイド様! 特別編,,カイチョウハメイドサマ トクベツヘン,2011,5,11,,,,販売元/ジェネオン・ユニバーサル,藤原ヒロ,,http://mediaarts-db.jp/an/anime_series/15194,,
ANS001035800,OVA,,wZPpihUWAnf,中学星スーパーデラックス,,チュウガクセイ スーパーデラックス,2011,5,20,,,,角川書店,-,,http://mediaarts-db.jp/an/anime_series/15017,,
ANS001057000,OVA,,XMDzQ3mgSoh,殿といっしょ ～眼帯の野望～「GACKTといっしょ2」,,トノトイッショ ガンタイノヤボウ ガクトトイッショツー,2011,5,25,,,,販売元/メディアファクトリー,大羽快,,http://mediaarts-db.jp/an/anime_series/15263,,
ANS001053200,OVA,,ybVukiSBmAv,屍鬼,第8巻収録 TV未放送第20.5話,シキ,2011,5,25,,,,販売元/アニプレックス,小野不由美,,http://mediaarts-db.jp/an/anime_series/15219,,
ANS001031200,OVA,,9NGdiHQracm,かってに改蔵,,カッテニカイゾウ,2011,5,25,,,,販売元/キングレコード,久米田康治,,http://mediaarts-db.jp/an/anime_series/14958,,
ANS001034900,OVA,,tRJqYst6qaZ,最遊記 外伝,,サイユウキ ガイデン,2011,5,25,,,,販売元/Frontier Works Inc.（PLC）（D）,峰倉かずや,,http://mediaarts-db.jp/an/anime_series/15005,,
ANS001039700,OVA,,2bEes4k6b2H,TIGER＆BUNNY,未公開パイロット映像,タイガー アンド バニー ミコウカイパイロットエイゾウ,2011,5,27,,,,販売元/バンダイビジュアル,サンライズ,,http://mediaarts-db.jp/an/anime_series/15047,,
